Time, Price, Networth,
6946968, 0.1690113, 1109.15, 
6947039, 0.1690113, 1109.15, 
6947109, 0.1690113, 1109.15, 
6947180, 0.1690113, 1109.15, 
6947251, 0.1690113, 1109.15, 
6947321, 0.1690113, 1109.15, 
6947392, 0.1690113, 1109.15, 
6947462, 0.1690113, 1109.15, 
6947533, 0.1690113, 1109.15, 
6947604, 0.1690113, 1109.15, 
6947674, 0.1690113, 1109.15, 
6947745, 0.1690113, 1109.15, 
6947815, 0.1690113, 1109.15, 
6947886, 0.1690113, 1109.15, 
6947956, 0.1690113, 1109.15, 
6948027, 0.1690113, 1109.15, 
6948098, 0.1690113, 1109.15, 
6948168, 0.1690113, 1109.15, 
6948239, 0.1691, 1109.45, 
6948309, 0.1691, 1109.45, 
6948380, 0.1691, 1109.45, 
6948450, 0.16910002, 1109.45, 
6948521, 0.16910002, 1109.45, 
6948592, 0.16910002, 1109.45, 
6948662, 0.16910002, 1109.45, 
6948733, 0.16910002, 1109.45, 
6948803, 0.16910002, 1109.45, 
6948874, 0.1691, 1109.45, 
6948945, 0.1691, 1109.45, 
6949015, 0.1691, 1109.45, 
6949086, 0.1691, 1109.45, 
6949157, 0.1691, 1109.45, 
6949227, 0.1691, 1109.45, 
6949298, 0.1691, 1109.45, 
6949369, 0.1691, 1109.45, 
6949440, 0.1691, 1109.45, 
7034744, 0.17151232, 1117.6, 
7034815, 0.17151232, 1117.6, 
7034885, 0.17151232, 1117.6, 
7034956, 0.17232396, 1120.34, 
7035027, 0.17232396, 1120.34, 
7035097, 0.17232396, 1120.34, 
7117915, 0.17478888, 1128.66, 
7117986, 0.17478888, 1128.66, 
7118057, 0.17478888, 1128.66, 
7118127, 0.17478888, 1128.66, 
7118198, 0.17478888, 1128.66, 
7118268, 0.17478888, 1128.66, 
7118339, 0.17478888, 1128.66, 
7118434, 0.17478888, 1128.66, 
7118504, 0.17478888, 1128.66, 
7118575, 0.17478888, 1128.66, 
7118646, 0.17478888, 1128.66, 
7118716, 0.17478888, 1128.66, 
7118787, 0.17478888, 1128.66, 
7118857, 0.17478888, 1128.66, 
7118928, 0.17478888, 1128.66, 
7118998, 0.17478888, 1128.66, 
7119069, 0.17478888, 1128.66, 
7122607, 0.17478888, 1128.66, 
7122677, 0.17478888, 1128.66, 
7122748, 0.17478888, 1128.66, 
7122818, 0.17478888, 1128.66, 
7122889, 0.17266508, 1121.49, 
7122960, 0.17266508, 1121.49, 
7123031, 0.17266508, 1121.49, 
7123101, 0.17266508, 1121.49, 
7123172, 0.17266508, 1121.49, 
7123243, 0.17266508, 1121.49, 
7123441, 0.17266508, 1121.49, 
7123511, 0.17266508, 1121.49, 
7123581, 0.17266508, 1121.49, 
7123652, 0.17266508, 1121.49, 
7123723, 0.17266508, 1121.49, 
7197145, 0.172255, 1120.1, 
7197215, 0.172255, 1120.1, 
7197287, 0.172255, 1120.1, 
7197357, 0.17225502, 1120.1, 
7197428, 0.17225502, 1120.1, 
7197498, 0.17225502, 1120.1, 
7197569, 0.17225502, 1120.1, 
7197640, 0.17225502, 1120.1, 
7197710, 0.17225502, 1120.1, 
7197781, 0.17225502, 1120.1, 
7197852, 0.17225502, 1120.1, 
7197922, 0.17225502, 1120.1, 
7197995, 0.17225502, 1120.1, 
7198065, 0.17225502, 1120.1, 
7198136, 0.17225502, 1120.1, 
7198206, 0.17225502, 1120.1, 
7198277, 0.17225502, 1120.1, 
7198348, 0.17225502, 1120.1, 
7198418, 0.17225502, 1120.1, 
7198490, 0.17225502, 1120.1, 
7198561, 0.17225502, 1120.1, 
7198632, 0.17225502, 1120.1, 
7198702, 0.17225502, 1120.1, 
7198774, 0.17225502, 1120.1, 
7198845, 0.17225502, 1120.1, 
7198920, 0.17225502, 1120.1, 
7198991, 0.17225502, 1120.1, 
7199061, 0.17225502, 1120.1, 
7199132, 0.17225502, 1120.1, 
7199203, 0.17225502, 1120.1, 
7199274, 0.17225502, 1120.1, 
7199345, 0.17225502, 1120.1, 
7199416, 0.17225502, 1120.1, 
7199488, 0.17225502, 1120.1, 
7199558, 0.17225502, 1120.1, 
7199629, 0.17225502, 1120.1, 
7199700, 0.17225502, 1120.1, 
7199771, 0.17225502, 1120.1, 
7199842, 0.17225502, 1120.1, 
7199913, 0.17225502, 1120.1, 
7199983, 0.17225502, 1120.1, 
7200054, 0.17225502, 1120.1, 
7200125, 0.17225502, 1120.1, 
7200196, 0.17225502, 1120.1, 
7200266, 0.17225502, 1120.1, 
7200337, 0.17225502, 1120.1, 
7200408, 0.17225502, 1120.1, 
7200479, 0.17225502, 1120.1, 
7200549, 0.17225502, 1120.1, 
7200620, 0.17225502, 1120.1, 
7200691, 0.17225502, 1120.1, 
7200761, 0.17225502, 1120.1, 
7200832, 0.17225502, 1120.1, 
7200902, 0.17225502, 1120.1, 
7200973, 0.17225502, 1120.1, 
7201044, 0.17225502, 1120.1, 
7201114, 0.17225502, 1120.1, 
7201185, 0.17225502, 1120.1, 
7201255, 0.17225502, 1120.1, 
7201326, 0.17225502, 1120.1, 
7201397, 0.17225502, 1120.1, 
7201467, 0.17225502, 1120.1, 
7201538, 0.17225502, 1120.1, 
7201609, 0.17225118, 1120.09, 
7201680, 0.17225118, 1120.09, 
7201750, 0.17437906, 1127.27, 
7201821, 0.17437906, 1127.27, 
7201891, 0.17437906, 1127.27, 
7201962, 0.17481029, 1128.73, 
7202033, 0.17481029, 1128.73, 
7202104, 0.17481029, 1128.73, 
7202174, 0.17481029, 1128.73, 
7202245, 0.17481029, 1128.73, 
7202316, 0.17481029, 1128.73, 
7202386, 0.17481029, 1128.73, 
7202457, 0.17481029, 1128.73, 
7202527, 0.17481029, 1128.73, 
7202598, 0.17481029, 1128.73, 
7202669, 0.17481029, 1128.73, 
7202739, 0.17481029, 1128.73, 
7202810, 0.17481029, 1128.73, 
7202880, 0.17481029, 1128.73, 
7202952, 0.17481029, 1128.73, 
7203023, 0.17481029, 1128.73, 
7203094, 0.17481029, 1128.73, 
7203165, 0.17481029, 1128.73, 
7203236, 0.17481029, 1128.73, 
7203306, 0.17481029, 1128.73, 
7203377, 0.17481029, 1128.73, 
7203448, 0.17481029, 1128.73, 
7203519, 0.17481029, 1128.73, 
7203589, 0.17481029, 1128.73, 
7203660, 0.17481029, 1128.73, 
7203730, 0.17481029, 1128.73, 
7203802, 0.17481029, 1128.73, 
7203872, 0.17481029, 1128.73, 
7203943, 0.17481029, 1128.73, 
7204014, 0.17481029, 1128.73, 
7204084, 0.17481029, 1128.73, 
7204155, 0.17481029, 1128.73, 
7204226, 0.17481029, 1128.73, 
7204297, 0.17481029, 1128.73, 
7204367, 0.17481029, 1128.73, 
7204438, 0.17481029, 1128.73, 
7204509, 0.17481029, 1128.73, 
7204579, 0.17481029, 1128.73, 
7204650, 0.17481029, 1128.73, 
7204721, 0.17481029, 1128.73, 
7204792, 0.17481029, 1128.73, 
7204863, 0.17481029, 1128.73, 
7204933, 0.17481029, 1128.73, 
7205004, 0.17481029, 1128.73, 
7205074, 0.17499998, 1129.37, 
7205145, 0.17499998, 1129.37, 
7205215, 0.17499998, 1129.37, 
7205286, 0.17499998, 1129.37, 
7205357, 0.17499998, 1129.37, 
7205427, 0.17499998, 1129.37, 
7205498, 0.177, 1136.12, 
7205568, 0.177, 1136.12, 
7205639, 0.177, 1136.12, 
7205710, 0.177, 1136.12, 
7205780, 0.177, 1136.12, 
7205851, 0.177, 1136.12, 
7205921, 0.177, 1136.12, 
7205992, 0.1776169, 1138.21, 
7206062, 0.1769978, 1136.12, 
7206133, 0.177, 1136.12, 
7206204, 0.177, 1136.12, 
7206278, 0.177, 1136.12, 
7206349, 0.177, 1136.12, 
7206419, 0.177, 1136.12, 
7206490, 0.177, 1136.12, 
7206562, 0.177, 1136.12, 
7206632, 0.177, 1136.12, 
7206703, 0.177, 1136.12, 
7206774, 0.177, 1136.12, 
7206844, 0.177, 1136.12, 
7206915, 0.177, 1136.12, 
7206985, 0.177, 1136.12, 
7207056, 0.177, 1136.12, 
7207126, 0.177, 1136.12, 
7207198, 0.177, 1136.12, 
7207268, 0.177, 1136.12, 
7207339, 0.177, 1136.12, 
7207409, 0.177, 1136.12, 
7207480, 0.177, 1136.12, 
7207551, 0.177, 1136.12, 
7207622, 0.177, 1136.12, 
7207693, 0.177, 1136.12, 
7207763, 0.177, 1136.12, 
7207834, 0.177, 1136.12, 
7207906, 0.177, 1136.12, 
7207977, 0.177, 1136.12, 
7208048, 0.177, 1136.12, 
7208119, 0.177, 1136.12, 
7208190, 0.177, 1136.12, 
7208261, 0.177, 1136.12, 
7208332, 0.177, 1136.12, 
7208403, 0.177, 1136.12, 
7208475, 0.177, 1136.12, 
7208546, 0.177, 1136.12, 
7208617, 0.177, 1136.12, 
7208688, 0.177, 1136.12, 
7208759, 0.177, 1136.12, 
7208830, 0.177, 1136.12, 
7208901, 0.17340002, 1123.97, 
7208971, 0.17340002, 1123.97, 
7209043, 0.17340002, 1123.97, 
7209114, 0.17340002, 1123.97, 
7209185, 0.17340002, 1123.97, 
7209256, 0.17340002, 1123.97, 
7209328, 0.17340002, 1123.97, 
7383820, 0.17225, 1120.09, 
7383890, 0.17225, 1120.09, 
7383961, 0.17225, 1120.09, 
7384031, 0.17225, 1120.09, 
7384102, 0.17225, 1120.09, 
7384172, 0.17225, 1120.09, 
7384243, 0.17225, 1120.09, 
7384314, 0.17225, 1120.09, 
7384384, 0.17225, 1120.09, 
7384455, 0.17225, 1120.09, 
7384527, 0.1762, 1133.42, 
7384597, 0.1762, 1133.42, 
7384668, 0.1762, 1133.42, 
7384738, 0.17619998, 1133.42, 
7384809, 0.17619998, 1133.42, 
7384879, 0.17619998, 1133.42, 
7384950, 0.17619998, 1133.42, 
7385020, 0.17619998, 1133.42, 
7385091, 0.17619998, 1133.42, 
7385161, 0.17619998, 1133.42, 
7385232, 0.17619998, 1133.42, 
7385303, 0.17619998, 1133.42, 
7385373, 0.17619998, 1133.42, 
7385444, 0.17619998, 1133.42, 
7385514, 0.17619998, 1133.42, 
7385586, 0.17619998, 1133.42, 
7385656, 0.17225002, 1120.09, 
7385727, 0.17225002, 1120.09, 
7385797, 0.17225002, 1120.09, 
7385868, 0.17225002, 1120.09, 
7385938, 0.17225002, 1120.09, 
7386009, 0.17225002, 1120.09, 
7386079, 0.17225002, 1120.09, 
7386150, 0.17225002, 1120.09, 
7386220, 0.17225002, 1120.09, 
7386291, 0.17225002, 1120.09, 
7386362, 0.17225002, 1120.09, 
7386432, 0.17225002, 1120.09, 
7386503, 0.17225002, 1120.09, 
7386573, 0.17225002, 1120.09, 
7386644, 0.17225002, 1120.09, 
7386714, 0.17225002, 1120.09, 
7386785, 0.17225002, 1120.09, 
7386855, 0.17225002, 1120.09, 
7386926, 0.17225002, 1120.09, 
7386996, 0.17225002, 1120.09, 
7387067, 0.17225002, 1120.09, 
7387138, 0.17225002, 1120.09, 
7387208, 0.17225002, 1120.09, 
7387279, 0.17225002, 1120.09, 
7387349, 0.17225002, 1120.09, 
7387420, 0.17225002, 1120.09, 
7387490, 0.17225002, 1120.09, 
7387561, 0.17225002, 1120.09, 
7387631, 0.17225002, 1120.09, 
7387702, 0.17225002, 1120.09, 
7387772, 0.17665, 1134.94, 
7387843, 0.17665, 1134.94, 
7387913, 0.17665, 1134.94, 
7387984, 0.17665, 1134.94, 
7388055, 0.17691069, 1135.82, 
7388125, 0.17691069, 1135.82, 
7388196, 0.17691069, 1135.82, 
7388266, 0.17691069, 1135.82, 
7388337, 0.17691069, 1135.82, 
7388407, 0.17691069, 1135.82, 
7388478, 0.17691069, 1135.82, 
7388549, 0.17691069, 1135.82, 
7388619, 0.17691069, 1135.82, 
7388690, 0.17691069, 1135.82, 
7388760, 0.17691069, 1135.82, 
7388831, 0.17691069, 1135.82, 
7388901, 0.17691069, 1135.82, 
7388972, 0.17691069, 1135.82, 
7389042, 0.17691069, 1135.82, 
7389113, 0.17691069, 1135.82, 
7389183, 0.17691069, 1135.82, 
7389254, 0.17691069, 1135.82, 
7389324, 0.17691069, 1135.82, 
7389395, 0.17691069, 1135.82, 
7389465, 0.17691069, 1135.82, 
7389536, 0.17691069, 1135.82, 
7389606, 0.17691069, 1135.82, 
7389677, 0.17691069, 1135.82, 
7389748, 0.17691069, 1135.82, 
7389818, 0.17691069, 1135.82, 
7389888, 0.17691069, 1135.82, 
7389959, 0.17691069, 1135.82, 
7390029, 0.17691069, 1135.82, 
7390100, 0.17691069, 1135.82, 
7390170, 0.17691069, 1135.82, 
7390241, 0.17691069, 1135.82, 
7390311, 0.17691069, 1135.82, 
7390382, 0.17691069, 1135.82, 
7390452, 0.17691069, 1135.82, 
7390523, 0.17691069, 1135.82, 
7390593, 0.17691069, 1135.82, 
7390664, 0.17691069, 1135.82, 
7390734, 0.17691069, 1135.82, 
7390805, 0.17691069, 1135.82, 
7390876, 0.17691069, 1135.82, 
7390946, 0.17691069, 1135.82, 
7391017, 0.17691069, 1135.82, 
7391087, 0.17691069, 1135.82, 
7391158, 0.17691069, 1135.82, 
7391228, 0.17691069, 1135.82, 
7391299, 0.17691069, 1135.82, 
7391369, 0.17691069, 1135.82, 
7391440, 0.17691069, 1135.82, 
7391510, 0.17691069, 1135.82, 
7391581, 0.17691069, 1135.82, 
7391651, 0.17691069, 1135.82, 
7391722, 0.17691071, 1135.82, 
7391792, 0.17691071, 1135.82, 
7391863, 0.17857143, 1141.43, 
7391933, 0.17857143, 1141.43, 
7392004, 0.17857143, 1141.43, 
7392075, 0.17857143, 1141.43, 
7392145, 0.17857143, 1141.43, 
7392216, 0.17857143, 1141.43, 
7392286, 0.17857143, 1141.43, 
7392357, 0.17857143, 1141.43, 
7392427, 0.17857143, 1141.43, 
7392498, 0.17857143, 1141.43, 
7392568, 0.17857143, 1141.43, 
7392639, 0.17857143, 1141.43, 
7392709, 0.17857143, 1141.43, 
7392780, 0.17857143, 1141.43, 
7392850, 0.17857143, 1141.43, 
7392921, 0.17857143, 1141.43, 
7392991, 0.17857143, 1141.43, 
7393062, 0.17857143, 1141.43, 
7393133, 0.17857143, 1141.43, 
7393203, 0.17857143, 1141.43, 
7393274, 0.17857143, 1141.43, 
7393344, 0.17857143, 1141.43, 
7393414, 0.17857143, 1141.43, 
7393485, 0.17857143, 1141.43, 
7393555, 0.17857143, 1141.43, 
7393626, 0.17857143, 1141.43, 
7393696, 0.17857143, 1141.43, 
7393767, 0.17857143, 1141.43, 
7393838, 0.17857143, 1141.43, 
7393908, 0.17857143, 1141.43, 
7393979, 0.17857143, 1141.43, 
7394049, 0.17857143, 1141.43, 
7394120, 0.17857143, 1141.43, 
7394190, 0.17857143, 1141.43, 
7394261, 0.17857143, 1141.43, 
7394331, 0.17857143, 1141.43, 
7394401, 0.17857143, 1141.43, 
7394472, 0.17857143, 1141.43, 
7394543, 0.17857143, 1141.43, 
7394613, 0.17857143, 1141.43, 
7394684, 0.17857143, 1141.43, 
7394754, 0.17857143, 1141.43, 
7394825, 0.17999, 1146.22, 
7394895, 0.17999, 1146.22, 
7394966, 0.17999, 1146.22, 
7395036, 0.18067363, 1148.53, 
7395107, 0.18235212, 1154.2, 
7395177, 0.18185, 1152.5, 
7395248, 0.18185, 1152.5, 
7395318, 0.18185, 1152.5, 
7395389, 0.18185, 1152.5, 
7395459, 0.18185, 1152.5, 
7395530, 0.18185, 1152.5, 
7395600, 0.18185, 1152.5, 
7395671, 0.18185, 1152.5, 
7395742, 0.18185, 1152.5, 
7395812, 0.18185002, 1152.5, 
7395883, 0.18185002, 1152.5, 
7395953, 0.18185002, 1152.5, 
7396024, 0.18185002, 1152.5, 
7396094, 0.18185002, 1152.5, 
7396165, 0.18185002, 1152.5, 
7396235, 0.18185002, 1152.5, 
7396306, 0.18185002, 1152.5, 
7396377, 0.18185002, 1152.5, 
7396447, 0.18185002, 1152.5, 
7396518, 0.18185002, 1152.5, 
7396589, 0.18185002, 1152.5, 
7480102, 0.18119924, 1150.3, 
7480173, 0.18119924, 1150.3, 
7480243, 0.18119924, 1150.3, 
7480314, 0.18119924, 1150.3, 
7480385, 0.18119924, 1150.3, 
7480456, 0.18119924, 1150.3, 
7556710, 0.17855218, 1141.36, 
7556781, 0.17855218, 1141.36, 
7556852, 0.17855218, 1141.36, 
7556922, 0.17855218, 1141.36, 
7556993, 0.17855218, 1141.36, 
7557063, 0.17855218, 1141.36, 
7557134, 0.17855218, 1141.36, 
7557205, 0.17855218, 1141.36, 
7557275, 0.17855218, 1141.36, 
7557347, 0.17855218, 1141.36, 
7557417, 0.17855218, 1141.36, 
7557488, 0.17855218, 1141.36, 
7557559, 0.17855218, 1141.36, 
7557630, 0.17855218, 1141.36, 
7557700, 0.17855218, 1141.36, 
7557771, 0.17855218, 1141.36, 
7557841, 0.17855218, 1141.36, 
7557912, 0.17855218, 1141.36, 
7557983, 0.17855218, 1141.36, 
7558053, 0.17855218, 1141.36, 
7558124, 0.17855218, 1141.36, 
7558195, 0.17855218, 1141.36, 
7558265, 0.17855218, 1141.36, 
7558336, 0.17855218, 1141.36, 
7558407, 0.17855218, 1141.36, 
7558477, 0.17855218, 1141.36, 
7558548, 0.17855218, 1141.36, 
7558619, 0.17855218, 1141.36, 
7558689, 0.17855218, 1141.36, 
7558760, 0.17855218, 1141.36, 
7558831, 0.17855218, 1141.36, 
7558901, 0.17855218, 1141.36, 
7558972, 0.17855218, 1141.36, 
7559043, 0.17855218, 1141.36, 
7559113, 0.17855218, 1141.36, 
7559185, 0.17855218, 1141.36, 
7559256, 0.17855218, 1141.36, 
7559326, 0.17855218, 1141.36, 
7559397, 0.17855218, 1141.36, 
7559467, 0.17855218, 1141.36, 
7559538, 0.17855218, 1141.36, 
7559609, 0.17855218, 1141.36, 
7559680, 0.17855218, 1141.36, 
7559750, 0.17855218, 1141.36, 
7559820, 0.17855218, 1141.36, 
7559891, 0.17855218, 1141.36, 
7559962, 0.17855218, 1141.36, 
7560032, 0.17855218, 1141.36, 
7560103, 0.17855218, 1141.36, 
7560174, 0.17855218, 1141.36, 
7560245, 0.17855218, 1141.36, 
7560315, 0.17855218, 1141.36, 
7560386, 0.17855218, 1141.36, 
7560457, 0.17855218, 1141.36, 
7560527, 0.17855218, 1141.36, 
7701469, 0.1826, 1155.03, 
7701543, 0.1826, 1155.03, 
7701614, 0.1826, 1155.03, 
7701685, 0.1826, 1155.03, 
7701756, 0.1826, 1155.03, 
7701827, 0.1826, 1155.03, 
7701898, 0.1826, 1155.03, 
7701969, 0.1826, 1155.03, 
7702039, 0.1826, 1155.03, 
7702110, 0.1826, 1155.03, 
7702181, 0.1826, 1155.03, 
7702252, 0.18268177, 1155.31, 
7702323, 0.18268177, 1155.31, 
7702394, 0.18268177, 1155.31, 
7702465, 0.18268177, 1155.31, 
7702536, 0.18268177, 1155.31, 
7702606, 0.18268177, 1155.31, 
7702677, 0.18268177, 1155.31, 
7702749, 0.18268177, 1155.31, 
7702820, 0.18268177, 1155.31, 
7702891, 0.18268177, 1155.31, 
7702962, 0.18268177, 1155.31, 
7703033, 0.18268177, 1155.31, 
7703104, 0.18268177, 1155.31, 
7703175, 0.18268177, 1155.31, 
7703245, 0.18268177, 1155.31, 
7703316, 0.18268177, 1155.31, 
7703390, 0.18268177, 1155.31, 
7703460, 0.1836, 1158.41, 
7703531, 0.1836, 1158.41, 
7703602, 0.1836, 1158.41, 
7703674, 0.1836, 1158.41, 
7703745, 0.1836, 1158.41, 
7703816, 0.1836, 1158.41, 
7703887, 0.1836, 1158.41, 
7703957, 0.1836, 1158.41, 
7704029, 0.1836, 1158.41, 
7704100, 0.1836, 1158.41, 
7704171, 0.1836, 1158.41, 
7704242, 0.1836, 1158.41, 
7704313, 0.1836, 1158.41, 
7704383, 0.1836, 1158.41, 
7704454, 0.1836, 1158.41, 
7704525, 0.1836, 1158.41, 
7704597, 0.1836, 1158.41, 
7704668, 0.1836, 1158.41, 
7704739, 0.1836, 1158.41, 
7704810, 0.1836, 1158.41, 
7704881, 0.1836, 1158.41, 
7704952, 0.1836, 1158.41, 
7705023, 0.1836, 1158.41, 
7705094, 0.1836, 1158.41, 
7705164, 0.1836, 1158.41, 
7705237, 0.1836, 1158.41, 
7705307, 0.1836, 1158.41, 
7705378, 0.1836, 1158.41, 
7705449, 0.1836, 1158.41, 
7705520, 0.1836, 1158.41, 
7705591, 0.1836, 1158.41, 
7705662, 0.1836, 1158.41, 
7705733, 0.1836, 1158.41, 
7705804, 0.1836, 1158.41, 
7705875, 0.1836, 1158.41, 
7705946, 0.1836, 1158.41, 
7706017, 0.1836, 1158.41, 
7706088, 0.1836, 1158.41, 
7706158, 0.1836, 1158.41, 
7706229, 0.184, 1159.76, 
7706300, 0.184, 1159.76, 
7706370, 0.184, 1159.76, 
7706441, 0.184, 1159.76, 
7706512, 0.184, 1159.76, 
7706583, 0.184, 1159.76, 
7706654, 0.184, 1159.76, 
7706725, 0.184, 1159.76, 
7706795, 0.184, 1159.76, 
7706866, 0.184, 1159.76, 
7706937, 0.184, 1159.76, 
7707008, 0.184, 1159.76, 
7707078, 0.184, 1159.76, 
7707149, 0.184, 1159.76, 
7707220, 0.184, 1159.76, 
7707291, 0.184, 1159.76, 
7707362, 0.184, 1159.76, 
7707434, 0.184, 1159.76, 
7707504, 0.184, 1159.76, 
7707575, 0.184, 1159.76, 
7707647, 0.184, 1159.76, 
7707718, 0.184, 1159.76, 
7707789, 0.184, 1159.76, 
7707861, 0.18499998, 1163.14, 
7707931, 0.18499998, 1163.14, 
7708002, 0.18499998, 1163.14, 
7708073, 0.18499998, 1163.14, 
7708143, 0.18499998, 1163.14, 
7708214, 0.18499998, 1163.14, 
7708285, 0.18499998, 1163.14, 
7708356, 0.18499998, 1163.14, 
7708427, 0.18490002, 1162.8, 
7708498, 0.18490002, 1162.8, 
7708570, 0.18490002, 1162.8, 
7708642, 0.18490002, 1162.8, 
7708713, 0.18490002, 1162.8, 
7708784, 0.18490002, 1162.8, 
7708855, 0.18490002, 1162.8, 
7708927, 0.18490002, 1162.8, 
7708998, 0.18490002, 1162.8, 
7709069, 0.18490002, 1162.8, 
7709139, 0.18490002, 1162.8, 
7709212, 0.18490002, 1162.8, 
7709283, 0.18490002, 1162.8, 
7709354, 0.18490002, 1162.8, 
7709425, 0.18490002, 1162.8, 
7709496, 0.18490002, 1162.8, 
7709567, 0.18490002, 1162.8, 
7709637, 0.18490002, 1162.8, 
7709708, 0.18490002, 1162.8, 
7709779, 0.18490002, 1162.8, 
7709850, 0.18490002, 1162.8, 
7709920, 0.18490002, 1162.8, 
7709991, 0.18490002, 1162.8, 
7710062, 0.18490002, 1162.8, 
7710133, 0.18490002, 1162.8, 
7710204, 0.18490002, 1162.8, 
7710275, 0.18490002, 1162.8, 
7710345, 0.18490002, 1162.8, 
7710416, 0.18490002, 1162.8, 
7710487, 0.18490002, 1162.8, 
7710558, 0.185786, 1165.79, 
7710629, 0.185786, 1165.79, 
7710700, 0.185786, 1165.79, 
7710771, 0.185786, 1165.79, 
7710842, 0.185786, 1165.79, 
7710912, 0.185786, 1165.79, 
7710983, 0.185786, 1165.79, 
7711054, 0.185786, 1165.79, 
7711124, 0.185786, 1165.79, 
7711195, 0.185786, 1165.79, 
7711266, 0.185786, 1165.79, 
7711337, 0.185786, 1165.79, 
7711408, 0.1857, 1165.5, 
7711479, 0.1857, 1165.5, 
7711549, 0.1857, 1165.5, 
7711620, 0.1857, 1165.5, 
7711691, 0.1857, 1165.5, 
7711762, 0.1857, 1165.5, 
7711833, 0.1857, 1165.5, 
7711903, 0.1857, 1165.5, 
7711974, 0.1857, 1165.5, 
7712045, 0.1857, 1165.5, 
7712116, 0.1857, 1165.5, 
7712187, 0.1857, 1165.5, 
7712258, 0.1857, 1165.5, 
7712329, 0.1857, 1165.5, 
7712399, 0.1857, 1165.5, 
7712470, 0.1857, 1165.5, 
7712541, 0.1857, 1165.5, 
7712612, 0.1857, 1165.5, 
7712683, 0.1857, 1165.5, 
7712754, 0.1857, 1165.5, 
7712824, 0.1857, 1165.5, 
7712896, 0.1857, 1165.5, 
7712967, 0.1857, 1165.5, 
7713037, 0.1857, 1165.5, 
7713108, 0.1857, 1165.5, 
7713179, 0.1857, 1165.5, 
7713249, 0.1857, 1165.5, 
7713320, 0.1857, 1165.5, 
7713391, 0.1857, 1165.5, 
7713462, 0.1857, 1165.5, 
7713533, 0.1857, 1165.5, 
7713603, 0.1857, 1165.5, 
7713674, 0.1857, 1165.5, 
7713745, 0.1857, 1165.5, 
7713816, 0.1857, 1165.5, 
7713887, 0.1857, 1165.5, 
7713958, 0.1857, 1165.5, 
7714028, 0.1857, 1165.5, 
7714099, 0.1857, 1165.5, 
7714170, 0.1857, 1165.5, 
7714241, 0.1857, 1165.5, 
7714312, 0.18862509, 1175.38, 
7714384, 0.1857, 1165.5, 
7714454, 0.1857, 1165.5, 
7714525, 0.18862511, 1175.38, 
7714596, 0.18862511, 1175.38, 
7714666, 0.18862511, 1175.38, 
7714737, 0.18862511, 1175.38, 
7714807, 0.18862511, 1175.38, 
7714878, 0.18862511, 1175.38, 
7714949, 0.18862511, 1175.38, 
7715020, 0.18862511, 1175.38, 
7715090, 0.18862511, 1175.38, 
7715161, 0.18862511, 1175.38, 
7715232, 0.18862511, 1175.38, 
7715303, 0.18862511, 1175.38, 
7715374, 0.18570002, 1165.5, 
7715444, 0.18570002, 1165.5, 
7715515, 0.18570002, 1165.5, 
7715586, 0.18570002, 1165.5, 
7715657, 0.18570002, 1165.5, 
7715727, 0.18846021, 1174.82, 
7715798, 0.18570002, 1165.5, 
7715869, 0.18570002, 1165.5, 
7715940, 0.18570002, 1165.5, 
7716010, 0.18892318, 1176.38, 
7716081, 0.18892318, 1176.38, 
7716152, 0.18892318, 1176.38, 
7716222, 0.18892318, 1176.38, 
7716293, 0.18892318, 1176.38, 
7716364, 0.18892318, 1176.38, 
7716435, 0.18892318, 1176.38, 
7716506, 0.18892318, 1176.38, 
7716577, 0.18892318, 1176.38, 
7716648, 0.18892318, 1176.38, 
7716718, 0.18892318, 1176.38, 
7716789, 0.18865656, 1175.48, 
7716860, 0.18865656, 1175.48, 
7716931, 0.18865656, 1175.48, 
7717002, 0.18865656, 1175.48, 
7717072, 0.18865656, 1175.48, 
7717143, 0.18865656, 1175.48, 
7717214, 0.18865656, 1175.48, 
7717285, 0.18865656, 1175.48, 
7717355, 0.18865656, 1175.48, 
7717426, 0.18865656, 1175.48, 
7717497, 0.18865656, 1175.48, 
7717567, 0.18865656, 1175.48, 
7717638, 0.18865656, 1175.48, 
7717709, 0.18865656, 1175.48, 
7717780, 0.1888344, 1176.08, 
7717851, 0.1888344, 1176.08, 
7717921, 0.1888344, 1176.08, 
7717992, 0.1888344, 1176.08, 
7718063, 0.1888344, 1176.08, 
7718134, 0.1888344, 1176.08, 
7718205, 0.1888344, 1176.08, 
7718275, 0.1888344, 1176.08, 
7718346, 0.184951, 1162.97, 
7718417, 0.184951, 1162.97, 
7718487, 0.184951, 1162.97, 
7718558, 0.184951, 1162.97, 
7718629, 0.184951, 1162.97, 
7718700, 0.184951, 1162.97, 
7718771, 0.184951, 1162.97, 
7718842, 0.184951, 1162.97, 
7718912, 0.184951, 1162.97, 
7718983, 0.184951, 1162.97, 
7719054, 0.184951, 1162.97, 
7719125, 0.184951, 1162.97, 
7719195, 0.184951, 1162.97, 
7719266, 0.184951, 1162.97, 
7719337, 0.184951, 1162.97, 
7719408, 0.184951, 1162.97, 
7719478, 0.184951, 1162.97, 
7719549, 0.184951, 1162.97, 
7719620, 0.184951, 1162.97, 
7719691, 0.184951, 1162.97, 
7719762, 0.184951, 1162.97, 
7719832, 0.184951, 1162.97, 
7719903, 0.184951, 1162.97, 
7719974, 0.184951, 1162.97, 
